Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Фйж,Harry Potter and the Sorcerer's Stone_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 18:00:17,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1817,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11971,""mediaOffsetMs"":9645},{""eventType"":""playing"",""sessionOffsetMs"":18762,""mediaOffsetMs"":9645},{""eventType"":""paused"",""sessionOffsetMs"":29649,""mediaOffsetMs"":20793},{""eventType"":""stopped"",""sessionOffsetMs"":36199,""mediaOffsetMs"":20793}]"
Фйж,Middle School: The Worst Years of My Life (Trailer),Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 18:00:12,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1459},{""eventType"":""stopped"",""sessionOffsetMs"":1320,""mediaOffsetMs"":1459}]"
Фйж,Kung Fu Panda 3 - CLM 16,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 18:00:09,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1769,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2311,""mediaOffsetMs"":158},{""eventType"":""stopped"",""sessionOffsetMs"":3594,""mediaOffsetMs"":332}]"
Фйж,Home_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 18:00:07,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1315,""mediaOffsetMs"":0}]"
Фйж,BIGFOOTFAMILY_CLIP_MAINCHARACTER,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 18:00:02,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1430,""mediaOffsetMs"":0}]"
Фйж,Madagascar_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:53,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1568,""mediaOffsetMs"":0}]"
Фйж,Monte Carlo_hook_04_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:47,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2512,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4369,""mediaOffsetMs"":1440},{""eventType"":""stopped"",""sessionOffsetMs"":5896,""mediaOffsetMs"":1440}]"
Фйж,Son of Bigfoot_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:35,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1598,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9601,""mediaOffsetMs"":7759},{""eventType"":""stopped"",""sessionOffsetMs"":11100,""mediaOffsetMs"":7759}]"
Фйж,Season 5 Main Character Clip 4: Gabby's Dollhouse,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:12,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2280,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2932,""mediaOffsetMs"":98},{""eventType"":""stopped"",""sessionOffsetMs"":5520,""mediaOffsetMs"":98}]"
Фйж,Season 5 Main Character Clip 4: Gabby's Dollhouse,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:11,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1764,""mediaOffsetMs"":0}]"
Фйж,Polly Pocket Sparkle Cove Adventure_hook_04_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:06,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2002,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2349,""mediaOffsetMs"":33},{""eventType"":""stopped"",""sessionOffsetMs"":4275,""mediaOffsetMs"":33}]"
Фйж,Dogs Behaving Very Badly: Season 1_hook_01_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:01,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2882,""mediaOffsetMs"":0}]"
Фйж,Rich Holiday Poor Holiday: Season 1_hook_02_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:59:00,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1777,""mediaOffsetMs"":0}]"
Фйж,Season 1 Informative Clip: The Big Nailed It Baking Challenge,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:58:55,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1794,""mediaOffsetMs"":0}]"
Фйж,Son of Bigfoot_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:58:52,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1849,""mediaOffsetMs"":0}]"
Фйж,Season 1 Trailer: Mech Cadets,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:58:51,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1187,""mediaOffsetMs"":0}]"
Фйж,Season 8 Trailer: CoComelon,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:58:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":753,""mediaOffsetMs"":0}]"
Фйж,The Christmas Chronicles (Trailer),Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-22 17:58:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":958},{""eventType"":""playing"",""sessionOffsetMs"":3193,""mediaOffsetMs"":958},{""eventType"":""paused"",""sessionOffsetMs"":3447,""mediaOffsetMs"":981},{""eventType"":""stopped"",""sessionOffsetMs"":6231,""mediaOffsetMs"":981}]"
Фйж,Genre Specific Moment Clip 2: The Monkey King,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-20 17:55:03,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2426,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":49078,""mediaOffsetMs"":46285},{""eventType"":""stopped"",""sessionOffsetMs"":51226,""mediaOffsetMs"":46285}]"
Фйж,The Monkey King,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-20 16:28:53,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4274,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3385543,""mediaOffsetMs"":3380087},{""eventType"":""reposition"",""sessionOffsetMs"":3411606,""mediaOffsetMs"":3383595},{""eventType"":""playing"",""sessionOffsetMs"":3413060,""mediaOffsetMs"":3380087},{""eventType"":""paused"",""sessionOffsetMs"":3415571,""mediaOffsetMs"":3383150},{""eventType"":""playing"",""sessionOffsetMs"":3415880,""mediaOffsetMs"":3383595},{""eventType"":""playing"",""sessionOffsetMs"":3415887,""mediaOffsetMs"":3383150},{""eventType"":""paused"",""sessionOffsetMs"":3423521,""mediaOffsetMs"":3390762},{""eventType"":""reposition"",""sessionOffsetMs"":3423521,""mediaOffsetMs"":3381185},{""eventType"":""playing"",""sessionOffsetMs"":3424067,""mediaOffsetMs"":3381185},{""eventType"":""paused"",""sessionOffsetMs"":3442530,""mediaOffsetMs"":3396519},{""eventType"":""playing"",""sessionOffsetMs"":3455882,""mediaOffsetMs"":3396519},{""eventType"":""paused"",""sessionOffsetMs"":4089955,""mediaOffsetMs"":4030712},{""eventType"":""reposition"",""sessionOffsetMs"":4091925,""mediaOffsetMs"":4040000},{""eventType"":""playing"",""sessionOffsetMs"":4092419,""mediaOffsetMs"":4039083},{""eventType"":""paused"",""sessionOffsetMs"":4094123,""mediaOffsetMs"":4040594},{""eventType"":""reposition"",""sessionOffsetMs"":4101621,""mediaOffsetMs"":4200000},{""eventType"":""playing"",""sessionOffsetMs"":4103158,""mediaOffsetMs"":4199916},{""eventType"":""paused"",""sessionOffsetMs"":4970396,""mediaOffsetMs"":5065226},{""eventType"":""stopped"",""sessionOffsetMs"":4978948,""mediaOffsetMs"":5066435}]"
Фйж,"King the Land: Season 1: ""Episode 6""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 14:58:25,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":501876},{""eventType"":""playing"",""sessionOffsetMs"":15166,""mediaOffsetMs"":501876},{""eventType"":""paused"",""sessionOffsetMs"":32860,""mediaOffsetMs"":516742},{""eventType"":""stopped"",""sessionOffsetMs"":36897,""mediaOffsetMs"":516742}]"
Фйж,Season 4 Inciting Incident Clip: The Dragon Prince,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 14:58:04,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3281,""mediaOffsetMs"":0}]"
Фйж,"The Dragon Prince: Season 4: ""Fallen Stars""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:19:32,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":79245},{""eventType"":""playing"",""sessionOffsetMs"":1972,""mediaOffsetMs"":79245},{""eventType"":""paused"",""sessionOffsetMs"":9391,""mediaOffsetMs"":85954},{""eventType"":""reposition"",""sessionOffsetMs"":9391,""mediaOffsetMs"":141307},{""eventType"":""playing"",""sessionOffsetMs"":9943,""mediaOffsetMs"":141307},{""eventType"":""paused"",""sessionOffsetMs"":853279,""mediaOffsetMs"":984153},{""eventType"":""stopped"",""sessionOffsetMs"":862646,""mediaOffsetMs"":984153}]"
Фйж,"The Dragon Prince: Season 4: ""Rebirthday""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:01:20,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":384801},{""eventType"":""playing"",""sessionOffsetMs"":3768,""mediaOffsetMs"":384801},{""eventType"":""paused"",""sessionOffsetMs"":25101,""mediaOffsetMs"":405540},{""eventType"":""playing"",""sessionOffsetMs"":28207,""mediaOffsetMs"":405540},{""eventType"":""paused"",""sessionOffsetMs"":238698,""mediaOffsetMs"":616434},{""eventType"":""reposition"",""sessionOffsetMs"":238698,""mediaOffsetMs"":606590},{""eventType"":""playing"",""sessionOffsetMs"":239392,""mediaOffsetMs"":606590},{""eventType"":""paused"",""sessionOffsetMs"":1093597,""mediaOffsetMs"":1456993},{""eventType"":""stopped"",""sessionOffsetMs"":1095030,""mediaOffsetMs"":1457526}]"
Фйж,Season 5 Moment of High Emotion Clip: The Dragon Prince,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:01:16,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2862,""mediaOffsetMs"":0}]"
Фйж,Total Drama: Island_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:01:01,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1880,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4558,""mediaOffsetMs"":2317},{""eventType"":""stopped"",""sessionOffsetMs"":6811,""mediaOffsetMs"":2317}]"
Фйж,Total Drama: Island_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:01:00,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1748,""mediaOffsetMs"":0}]"
Фйж,I Hear You: Season 1_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:00:38,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1483,""mediaOffsetMs"":0}]"
Фйж,I Hear You: Season 1_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-19 11:00:35,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2643,""mediaOffsetMs"":0}]"
Фйж,"King the Land: Season 1: ""Episode 6""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-17 16:36:01,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":26807,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":36069,""mediaOffsetMs"":8977},{""eventType"":""reposition"",""sessionOffsetMs"":36069,""mediaOffsetMs"":46004},{""eventType"":""playing"",""sessionOffsetMs"":36413,""mediaOffsetMs"":46004},{""eventType"":""paused"",""sessionOffsetMs"":42235,""mediaOffsetMs"":51638},{""eventType"":""playing"",""sessionOffsetMs"":51470,""mediaOffsetMs"":51638},{""eventType"":""paused"",""sessionOffsetMs"":60078,""mediaOffsetMs"":59776},{""eventType"":""reposition"",""sessionOffsetMs"":70828,""mediaOffsetMs"":110000},{""eventType"":""playing"",""sessionOffsetMs"":71150,""mediaOffsetMs"":105688},{""eventType"":""paused"",""sessionOffsetMs"":81367,""mediaOffsetMs"":115557},{""eventType"":""playing"",""sessionOffsetMs"":85379,""mediaOffsetMs"":115557},{""eventType"":""paused"",""sessionOffsetMs"":478482,""mediaOffsetMs"":508396}]"
Фйж,Harry Potter and the Prisoner of Azkaban_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:49:09,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3994,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4227,""mediaOffsetMs"":102},{""eventType"":""stopped"",""sessionOffsetMs"":4882,""mediaOffsetMs"":102}]"
Фйж,Stuart Little_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3545,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15991,""mediaOffsetMs"":11830},{""eventType"":""stopped"",""sessionOffsetMs"":17205,""mediaOffsetMs"":12433}]"
Фйж,A Cinderella Story: Christmas Wish_hook_04_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:41,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2818,""mediaOffsetMs"":0}]"
Фйж,Cloudy with a Chance of Meatballs_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:40,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2019,""mediaOffsetMs"":0}]"
Фйж,Peter Rabbit 2_hook_02_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:38,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1919,""mediaOffsetMs"":0}]"
Фйж,The Emoji Movie_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:37,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2017,""mediaOffsetMs"":0}]"
Фйж,Gnomeo and Juliet_hook_08_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:36,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2340,""mediaOffsetMs"":0}]"
Фйж,Hotel Transylvania 3: Summer Vacation_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:34,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2340,""mediaOffsetMs"":0}]"
Фйж,Marley & Me_hook_02_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:31,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2245,""mediaOffsetMs"":0}]"
Фйж,Cloudy with a Chance of Meatballs 2_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:29,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2627,""mediaOffsetMs"":0}]"
Фйж,Trailer: Dog Gone Trouble,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:26,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2268,""mediaOffsetMs"":0}]"
Фйж,Paddington_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:25,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2492,""mediaOffsetMs"":0}]"
Фйж,Teaser 1: The Princess Switch 3: Romancing the Star,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:23,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2529,""mediaOffsetMs"":0}]"
Фйж,Hotel Transylvania_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:22,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2267,""mediaOffsetMs"":0}]"
Фйж,Johnny English 3_hook_05_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:19,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3940,""mediaOffsetMs"":0}]"
Фйж,Trailer: The Sleepover,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:17,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2103,""mediaOffsetMs"":0}]"
Фйж,Penguins of Madagascar_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:16,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2583,""mediaOffsetMs"":0}]"
Фйж,Trailer: We Can Be Heroes,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:14,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2152,""mediaOffsetMs"":0}]"
Фйж,Trailer: DJ Cinderella,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:13,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2187,""mediaOffsetMs"":0}]"
Фйж,Trailer: Yes Day,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:11,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1931,""mediaOffsetMs"":0}]"
Фйж,Trailer: DJ Cinderella,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:10,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":84},{""eventType"":""stopped"",""sessionOffsetMs"":2035,""mediaOffsetMs"":84}]"
Фйж,Trailer: Yes Day,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:48:09,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3440,""mediaOffsetMs"":0}]"
Фйж,Back of the Net_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:47:59,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4855,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8835,""mediaOffsetMs"":3407},{""eventType"":""stopped"",""sessionOffsetMs"":10665,""mediaOffsetMs"":3407}]"
Фйж,Paw Patrol: The Movie_hook_03_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:47:25,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1075,""mediaOffsetMs"":0}]"
Фйж,Home_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:47:22,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1948,""mediaOffsetMs"":0}]"
Фйж,Trailer: Words Bubble Up Like Soda Pop,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:47:02,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1655,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4736,""mediaOffsetMs"":2834},{""eventType"":""stopped"",""sessionOffsetMs"":6295,""mediaOffsetMs"":2834}]"
Фйж,Trailer: Words Bubble Up Like Soda Pop,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:46:57,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1763,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3768,""mediaOffsetMs"":1339},{""eventType"":""stopped"",""sessionOffsetMs"":5255,""mediaOffsetMs"":1339}]"
Фйж,A Whisker Away PVS Clip 3,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:46:45,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2834,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3479,""mediaOffsetMs"":322},{""eventType"":""stopped"",""sessionOffsetMs"":5121,""mediaOffsetMs"":322}]"
Фйж,Howl’s Moving Castle_hook_03_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:46:42,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1845,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2429,""mediaOffsetMs"":353},{""eventType"":""stopped"",""sessionOffsetMs"":4896,""mediaOffsetMs"":353}]"
Фйж,Journey to the Center of the Earth _hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:46:00,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1685,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3101,""mediaOffsetMs"":1055},{""eventType"":""stopped"",""sessionOffsetMs"":5123,""mediaOffsetMs"":1055}]"
Фйж,We Have a Ghost,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:48,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2607,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4539,""mediaOffsetMs"":873},{""eventType"":""stopped"",""sessionOffsetMs"":5899,""mediaOffsetMs"":1540}]"
Фйж,Feel the Beat PVS Clip 6,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2648,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3019,""mediaOffsetMs"":16},{""eventType"":""stopped"",""sessionOffsetMs"":5021,""mediaOffsetMs"":16}]"
Фйж,Journey to the Center of the Earth _hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:41,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1876,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2224,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":3974,""mediaOffsetMs"":12}]"
Фйж,Feel the Beat PVS Clip 6,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:34,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2233,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5790,""mediaOffsetMs"":2935},{""eventType"":""stopped"",""sessionOffsetMs"":7309,""mediaOffsetMs"":2935}]"
Фйж,Feel the Beat PVS Clip 6,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:32,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1507,""mediaOffsetMs"":0}]"
Фйж,How to Train Your Dragon 2_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-15 16:45:28,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2698,""mediaOffsetMs"":0}]"
